14,"Da wir nicht in einem Patriarchat leben ist die Begründung nicht schwierig sondern falsch.Art. 12a GG beginnt mit dem Wort Männer und ist Patriarchat pur: Waffen in Männerhände, und Frauen dürfen die Männer dann wieder zusammenflicken.",FALSE
15,"und was unterscheidet den Westen da jetzt vom Rest der Welt? Übrigens sind bis auf die EU und die USA alle anderen Interessengruppen nicht aus dem Westen: Der Iran, Saudi-Arabien, die Türkei, Russland, Assad, der IS, die Kurden.",FALSE
16,"Oder, wie solle ich das sonst verstehen. Oder glaubt irgendjemand, dass sich Kim der Fette mit etwas Geringerem zufrieden geben wird.",FALSE
17,"Seit 1914 ist die SPD nicht mehr links, allein ihre Zustimmung zur angeblich 'sozialen Marktwirtschaft' nach 1945 war ein Jahrhundertverrat.",FALSE
18,"Mal abwarten, was das Material so alles beinhaltet, nachdem der Maulkorb der franz. Wahlkommission nun wegfällt.Dass Le Pen die Stichwahl verlieren würde, war nach den Vorwahlen eigentlich schon abzusehen, ist somit auch keine all zu große Überraschung.Die Franzosen sehnen sich eben scheinbar nach einer Fortführung der Politik Hollandes, die sie zuletzt mit einstelligen Zustimmungswerten quer durch das politische Spektrum abgelehnt hatten. Der billige Trick als parteilos anzutreten, statt auf das sinkende Schiff der Sozialisten zu springen hat gefruchtet und die Angstmache vor der Rechtspopulistin Le Pen tat ihr Übriges. Außerdem ist Macron doch so ein Strahlemann, was besonders bei weiblichen Wählerinnen gut zieht.Nun gibt es mehr Neoliberalismus, mehr EU und mehr Islam für la Grande Nation. Bon Appetit!",FALSE
19,Du redest Unfug und hast entweder Kapitalismus oder rechts nicht verstanden.,FALSE
20,"Unfug! Die machen von allen sichergestellten Daten(trägern) Kopien und arbeiten dann ausschließlich mit den Kopien, um die Originale nicht zu verfälschen. Eine Arbeit mit den Originaldatenträgern wäre keine gute Idee, jeder Anwalt oder Richter würde unterstellen, daß die Daten manipuliert würden!CAOS",FALSE
21,"Ich habe das als Jugendlicher mal gelernt, aber außerhalb der engen Gemeinschaft der Esperantistoj hat es leider nie Fuß fassen können. Am Ende habe ich es wieder verlernt. Davon mal abgesehen ist es doch arg europäisch geprägt, so dass es außerhalb Europas nur bedingt als einfach gelten kann.",FALSE
22,"Churchill hatte schon deshalb nichts auf der Potsdamer Konferenz zu melden, weil er die Wahl verloren hatte und nun der neue Premier statt ihm an der Konferenz teilnahm.",FALSE
23,"Dann wären es ein Einwanderer. Wo steht, dass nur Einwanderer in Wohnungen leben dürfen? Jeder kann für Flüchtlinge bürgen und in Wohnungen aufnehmen. Bis er keine Lust hat oder Krieg in Heimat zu ende ist.Na also. Kommunen machen das sogar.Warum können andere Menschen in Flüchtlingslager leben und diese nicht?Weil wir hier keine Flüchtlingslager haben.In Spanien, Italien und Griechenland gibt es Flüchtligslager.Schon mal dort gewesen? Man beklagt die menschenunwürdige Unterbringung, In Frankreich war das ein ganz großes Thema. Um Syrien gibt es Flüchtlinglager die mit deutschen Steuergelder finanziert werden und von deutschen Hilfsorganisationen unterstütz werden.Aber nicht betrieben werden. Sie unterstehen anderem Recht. Meinst du nicht, wenn Deutschland helfen könnte, würden sie es tun?Gegen Frage. Warum willst du deise Flüchtlinge nicht wie Menschen behandeln?Wo steht, dass ich es nicht will. Ich hatte dir schon woanders geschrieben, dass wir nicht bestimmen können, wie sich andere Länder zu verhalten haben.Willst du damit sagen, dass Flüchtligne in Deutschland mehr rechte haben als andere Flüchtlinge?In der Tat haben sie das. Was meinst du, warum Flüchtlinge nach Deutschland flüchten?",FALSE
24,Von 100% Fans sozialdemokratischer anti-nationalstaatlicher Politik im Bundestag zu (wahrscheinlich irgendwas um) 85% = Rechtsruck!,FALSE
25,Wie bitte ... Ironie ist hier verboten ?,FALSE
26,Ist das nicht das Geschäftsmodell von Telepolis? Mit trolligen Artikeln Leute ins Forum locken und dann an die Werbeindustrie verkaufen. ,FALSE
27,"Denn was sagt mir ein Urteil eines Verassungsgerichts, dass von den Leuten der Regierung bestimmt ist? Nicht viel. Hier in Spanien haben wir das genauso, doch da sind es die Rechtsradikalen, die da bestimmen, die zum Glück immer wieder über den Gerichtshof für Menschenrechte in Straßburg oder dem Europäischen Gerichtshof abgewatscht werden.Würde ich deine absurde Verdrehung annehmen (in Spanien wärst du genau gegen die Einmisschung der Postfaschisten in die Justiz an der sich Maduro leider ein Beispile genommen hat), dann müsste ich in Spanien akzeptieren, wie Hundertausende illegal aus ihren Wohnungen geworfen werden, wie sie über illegale Klauseln in Hypothekenverträgen ausgeraubt wurden, das gefoltert wird...Du bist also dafür, dass die Postfaschisten (die extrem gegen deinen Maduro kämpfen) all das dürfen, nur weil sie das Plazet vom TC bekommen haben?",FALSE
28,"Bin voll bei Dir, aber der BT ist voller Pensionsempfänger, die keine Säge in die Hand nehmen werden.Natürlich nicht. Weswegen ich Möglichkeit zwei für am Wahrscheinlichsten halte. Man holt immer bei jenen, die nichts dagegen unternehmen können. Das geht mit wenig WiderstandWir werden sehen was da kommt.",FALSE
29,"Sag mal, liest Du die Postings auch mal, auf die Du antwortest? Ich habe explizit mit es ist klar, dass es hier nicht um ein Leben in Armut geht eröffnet, da ist Deine Unterstellung wohl kaum als Versuch zu werten, bei einer sachlichen Diskussion zu bleiben. Ne hat keiner, niemals, ever! ...Auch hier zitiere ich gerne nochmal: soll ein Bundestagsabgeordneter von seiner (ihrer) Diät leben können? Oder auf ein Zweiteinkommen aus der freien Wirtschaft angewiesen sein, auch wenn dies zu einem Interessenkonflikt führen könnte?Ein Abgeordneter, der den Bundestag wieder verlässt, muss von irgendwas leben. Überleg Dir mal für 5 Sekunden wie das gehen soll, wenn er entweder keine staatliche Versorgung oder kein Bein in der Wirtschaft hat. Falls Dir das gelingt, können wir gern eine Diskussion führen. Bisher sieht das nicht danach aus.",FALSE
30,"Was meinst Du? Vielleicht die Pflichtstundenzahl erhöhen? Oder was schwebt Dir vor?Keine Idee oder  thematisch nicht sonderlich sattelfest?Mein Vorschlag zur Erhöhung der Pflichtstundenzahl [1] war zugegebenermaßen rhetorischer Natur, zumal mindestens 27 Unterrichtsstunden (GrundschuleVollzeit) pro Woche zu erteilen sind. Siehe dazu im Abschnitt 'Pflichtstunden der Lehrerinnen 20162017 nach Bundesländern' https:www.lehrerfreund.deschule1slehrer-deputat-pflichtstunden4370",FALSE
31," https:anfenglish.comnewssdf-iraqi-army-to-establish-joint-coordination-center-at-border-23591Edit - zur Quelleie Firatnews Agency (kurd. Ajansa Nûçeyan a Firatê, Abk. ANF) ist eine kurdische Nachrichtenagentur. Sie bietet Nachrichten in fünf Sprachen an (Kurdisch, Türkisch, Englisch, Arabisch und Persisch). Die Agentur berichtet schwerpunktmäßig über Kurden und die verbotene Arbeiterpartei Kurdistans (PKK). In Medien und bei den deutschen Sicherheitsbehörden gilt sie als PKK-nah.  [...] https:de.wikipedia.orgwikiFiratnews_Agency",FALSE
32,"Ich denke du kannst verstehen, was er (Bergfürst) in dem Kontext meint: die (fälschlich) den beiden Uwes zugeschriebenen Morde.Dass die Morde aus der rechten Ecke kamen, dürfte wohl unstrittig sein. Fraglich bleibt da nur noch, in welchem Umfang Behörden von rechts unterwandert sind, wofür inzwischen zumindest in Sachsen und Thüringen einiges spricht.",FALSE
33,"der Reichen und Konzerne sind, wird sich nichts ändern.Die Geschichte lehrt, dass letztgenannte erst begreifen,dass sie den Bogen überspannt haben, wenn die ersten Köpfe rollen.Traurig, aber gerade die Armleuchter, die sich für sooo gebildet und weltoffen halten, sind oftmals nichts anderes als asoziale Arschlöcher. Deswegen wäre es auch nicht weiter schade um sie, wenn .......",FALSE
34,"als die Anti-Soros-Trolle, bei denen das Wörtchen Soros in ihren Google Alerts zu stehen scheint.Ich finde übrigens beide Fraktionen, sowohl die Nazi!-Antisemit!-Schreier, als auch die Soros ist an allem schuld-Schreier ziemlich lächerlich und einer ernsthaften Auseinandersetzung mit Herrn Soros wenig dienlich",TRUE
35,"sonst nichts...? Das hier ist ein Forum und nicht Twitter.Kann es sein dass ihr euch verlaufen habt?Aber es stimmt schon, wenn man ehrlich ist und sachlich bleibt und sieht wie diese Menschen dort gerade schon genug zu kämpfen haben, damit ihre neue Freiheit nicht gleich wieder zur Diktatur wird. Nach alldem was dort abgegangen ist auch nicht wirklich verwunderlich.",FALSE
36,"Die Partnerstädte sind Brüssel, Budapest, Buenos Aires, Istanbul, Jakarta, London, Los Angeles, Madrid, Mexiko-Stadt, Moskau, Paris, Peking, Prag, Taschkent, Tokio, Warschau und Windhuk.https:www.berlin.derbmskzlpolitikinternationalesstaedtepartnerschaften",FALSE
37,"Masseneinwanderung, Massenarbeitslosigkeit?Andalusien, Melilla, Ceuta?",FALSE
38,"Weiß nicht, ob das eine Unter-Abteilung ist, aber Saudi Arabien als Terror-Staat der sowohl grundlegende Menschenrechte als auch Frauenrechte im Besonderen mißachtet sollte weder in dem einem noch in dem anderen in irgendeiner Weise beteiligt sein und schon gar nicht als Vorsitz. Es ist eine Farce und niemand merkt noch was. Alle schütteln sich nur die Hände und tauschen Koffer aus.",FALSE
39,"Ca. 80 Prozent der Flüchtlinge haben sich auf den Weg gemacht, weil die USA mit Kriegen und Destabilisierungsmassnahmen ihre Heimat unbewohnbar gemacht haben.Libyen, Syrien, Irak, Afghanistan.Und solange das weitergeht, wird der Flüchtlingsstrom kein Ende nehmen.  Wenn Ihr die Folgen nicht tragen wollt, müsst Ihr nicht in Foren herumrandalieren, sondern vor der US-Botschaft. Aber da könnte es was auf die Omme geben.Web-Proktologe - Arschlöcher sind meine Leidenschaft.",FALSE
40,"Bist du erblindet? Lies doch den Mist selber mal. Gleich im allersten Absatz unterstellt Jehle lang und breit, dass es Leute gibt, die mit höheren Strafen eine höhere Aufklärungquote erhoffen.",FALSE
41,Im Wunderland des Sozialismus verprügeln die vom Regime organisierten colectivos Oppositionspolitiker mit Eisenstangen - im Parlament.,FALSE
42,"Das aber auch nur, weil die CDU in Teilen weiter nach links gerutscht ist, um den ganz Rechten platz zu machen.",FALSE
43,"Ich lese die Rötzer-Artikel schon gar nicht mehr. Nur manchmal übersehe ich seinen Namen. Dann aber wird mir allein durch seinen transatlantischen Vasallen-Sound schnell klar, wer hier die NATO-Schmierfeder schwingt.",FALSE
44,wird eine Zahl weit unter 150.000 ergeben. Das idiotische Spiel von Seehofer ist nur noch peinlich,FALSE
45,"Das ist idealistische Verpeilung, die Realität funktioniert nicht so.Ihre Einlassung kommt aus dem Reich des Wünschens & Sollens.Demokratie ist die Herrschaft des Kapitals wenn es keine Angst hat, Faschismus wenn.Rückschluß: Wir haben keine Demokratie. Es mangelt u.a. an Demokraten.Der Staat ist grade nicht Dienstleister des Volkes (weder im Sinn der fiktiven Volksgemeinschaft noch der Gesellschaft der Staatsbürger), oberste Räson der Staaten ist dem Kapital einen profitablen Standort zu bieten. Die SPD zB mit der Verbilligung der Arbeiter durch die Agenda 2010 (da ist die heut noch stolz drauf und die CDU will da nicht widersprechen).https:www.argudiss.denode205https:www.youtube.comwatch?v=Fg20zp9em-k",FALSE
46,"Ist imho die beste Strategie junge Maenner zu manipulieren. Ich schrieb es schon einmali) Die Alpha-Maennchen leben im Islam den Himmel auf Erden vor;(ii) Die Anzahl an verfuegbaren Weibchen ist klein, das Angebot also verknappt;(iii) Man verspricht der sexuell frustrierten maennlichen Mehrheit was diese bei (i) sieht, wenn sie sich nach den Regeln verhaelt, also spurt.(iv) Durch das Anzetteln von Krieg und Terror kann man ueberfluessige Konkurrenz loswerden sowie den eigenen Machtbereich ausbauen.((v) Natuerlich wird die Masse auch noch dumm gehalten, nicht dass die noch selbst anfangen zu denken.)Das sind vier objektive Punkte, welche mir den ungebildeten (!) Islam nicht besonders sympatisch macht. Nur um eins klarzustellen, es gibt auf allen Erdteilen intelligente, tolerante und gebildete Menschen mit denen ich gerne den Tag verbringen wuerde und zwar lieber als mit dem ein oder anderen Biodeutschen. So, jetzt macht mich rot.",FALSE
47,"Slowenien und Kosovo sind unabhängig, weil der Staat Jugoslawien der geostrategischen Planung der USA im Wege stand. Dazu gab es unlängst auf TP ein Interview mit einem Ex-CIAler.Zu Spanien halten die BRDEU-Politiker und die von ihnen auf Linie gebrachten Medien hingegen den Schnabel, weil Rajoy ein unheimliches Drohpotential hat: Wenn ihr nicht artig seid, kommen über die Straße von Gibraltar Unmengen Flüchtlinge, die alle nach D wollen.Leute, seht es doch verdammt noch mal realistisch und schmeißt eure PseudoreligionIdeologie über Bord und beherrscht eure Emotionen. Nichts anderes macht doch Forist better-with-bacon .Demokratie? Ist ein Hüllsystem zum Verstecken der wahren Machtverhältnisse in einer nicht nur wirtschaftlichen sondern auch politischen Klassengesellschaft und dies wie kein anderes Gesellschaftssystem zuvor. Siehe auch den Vortrag von Prof. Rainer Mausfeld auf Einladung der ÖDP.Internationale Gerichtshöfe? Oh mein Gott!Der Staat ist das Machtinstrument der herrschenden Klasse., Marx",FALSE
48,Viel besser ist Russisch Roulette mit Pistole anstatt Revolver.,FALSE
49,"Die Nazi-Hetze, sie funktioniert heute genau wie damals. Damals waren die Juden das “Ungeziefer”, heute sind die Muslime die “Orks”.Es ist exakt die Methode von Joseph Goebbels und den Nationalsozialisten Hitlers, wieder aufgelegt und modernisiert auf den neuen gewünschten Feind angewandt.Und es sind exakt dieselben Leute, die wieder darauf hereinfallen, und sich selbst wieder zu Mördern machen werden.Die Hetze, sie funktioniert prächtig, genau wie damals.Er läuft sehr gut, der “War on Terror”.",FALSE
50,"Habe ich ja auch in einem der Posts angesprochen, dass hierin die entsprechenden Leute gegen 83% der Bevölkerung stehen (laut mehreren Umfragen). Auch die Katastrophen davor waren in Planung und Anschub Elitenprojekte - und zogen dann natürlich einen Großteil der Bevölkerung mit rein.Ansonsten danke ich für den Zuspruch.",FALSE
51,Ja richtig. Alles worueber andere diskutieren ist sowieso grundsaetzlich illegitim oder Ausdruck von deren Dummheit. Wie gut dass Sie hinreichend Durchblick behalten haben dass Sie alles und jeden ohne Sachargumente abkanzeln koennen. Meine Gratulation dazu.,FALSE
52,"- ACTA- HBGary Federal- GEMA- NSA- FED- Pentagon- WallStreet- PNAC et al.- Halliburton- Goldman-Sucks- Corporatocracy- ... etc pp.Ich nehme mir die Meinungsfreiheit diese Konglomerate der Mafia auch als das zu bezeichnen, was sie sind. Asozial, pervertiert, übelflüssig ... Soziopathen.",FALSE
53,"Gewiss, allein die Kenntnis wie schweitzer Nummernkonten zu handhaben sind, fehlt so einen Busfahrer wohl gänzlich.In Deutschland haben wir da Gott sei dank eine akademischere Regierung, gut Etlichen wurde ihr Titel wegen Erschleichung wieder aberkannt, aber immerhin waren die an der Uni ",FALSE
54,"? Unsere Medien sind das seit Jahrzehnten, eine gigantische Indoktrinationsmaschinerie.Sie werden nur immer dümmer in der Durchführung, ist so eine Folge der Faulheit, weil die Indoktrinaton der Jahrzehnte hat die Mehrheit des Volkes so dumm gemacht, dass dieses eh praktisch jeden Mist glaubt. Also wozu sich groß bemühen?Wäre es anders, wäre schon allein die CDUCSU längst auf weit unter 10% und die FDP immer noch Geschichte.",FALSE
55,"Die Nazis waren doch sehr erfinderisch, lag wohl an der offenen Kultur der Nazis. Oder bist du nur ein verkappter Rassist, der hier auf Antifa macht? LOL YP ",FALSE
56,"und den Druck aus dem Bevoelkerungsexplosionskessel zu nehmen, vieleicht.Oder aber um Europa und die europaeischen Voelker ein fuer allemalzu marginalisieren.Hier geht es schon lange nicht mehr allein um die Umsiedlung vonsyrischen Fahnenfluechtigen und deren Anhang. Das hier ist viel viel groesser und heimtueckischer:http:www.coe.intenwebportal-sweden-move-beyond-emergency-mode-in-migration-related-areas-to-strengthen-human-rightssnip“Sweden has played a leading role in providing assistance to persons inneed of international protection; this should continue” said today NilsMuižnieks, the Council of Europe Commissioner for Human Rights, at the endof a five-day visit to Sweden. Welcoming Sweden’s efforts within therelocation and resettlement programmes, the Commissioner reiterates theurgent need to increase European solidarity, as well as safe and legalavenues for people to reach protection in Europe.snip end",FALSE
57,"Warum?Die illegalen Einreisen würden drastisch zurückgehen, weil nur ein Abschiebelager auf die Migranten warten würde und kein Sozialhilfe. Und natürlich sollen die Migranten zurück gebracht werden.Die Asyl Anträge würden am Anfang vielleicht steigen, weil man außerhalb von EU beantragen kann, aber die Anerkennung Quote liegt bei unter 1%. Krieg ist kein Asyl Grund. Flüchtlinge mit Flüchtlingstatus, die vom Krieg flüchten müssen man helfen und in der Nähe Heimat untergebracht werden. Solange der Wertewesten reihenweise andere Länder destabilisiert, wird der Flüchtlingsstrom nicht enden.Das schaffen die Länder von alleine, dafür braucht man keinen.Das wird alles sehenden Auges in Kauf genommen, weil die Profiteure des Geschäfts nicht die Folgen tragen.Schön, ich will aber die Folgen auch nicht tragen. Sollen die Flüchtlinge doch die Profiteure stürmen. Und am besten in den Heimatländer anfangen.Edit: Was ist den deine Lösung? Einwanderugn? Dann is die EU in paar Jahrzehnten ein riesen Flüchtlingslager. Nein danke.",FALSE
58,"Klar, dass sich Politiker immer öfter gegen einen Kredit entscheiden müssen – die armen Banken machen ja sonst gar keinen Profit mehr mit Steuergeldern!Wo bleibt hier der Investorenschutz?Wie inzwischen bekannt geworden ist, durften sich Banken über Jahrzehnte ihren Profit mit dem LIBOR selbst fälschen. Diese rein erfundene, in Kartellabsprache gesetzte Fantasiezahl dient in der neoliberalen Theorie dazu, den Griff der unsichtbaren Hand in das Steuersäckel in Billionengrössenordnungen zu begründen.Denn, und das stimmt tatsächlich: da können die Leute in der marktkonformen Demokratie wählen, was sie wollen – Abzocke und Bereicherung, die regelt hier immer noch der Markt!Mutti passt auf Euch alle auf – sie will nur Euer Bestes!",FALSE
59,https:www.welt.depolitikdeutschlandarticle170227730Berliner-Polizei-bestaetigt-Echtheit-von-Audio-Mitschnitt.htmlDanke Merkel.,FALSE
60,Ich habe wohl schon wieder was verpasst!Wann hat die BRD den Afgahnen den Krieg erklärt?,FALSE
61,"ist ja alles schön und gut, nur kommst Du damit jetzt ein paar hundert Jahre zu spät... die Büchse der Pandora ist geöffnet und nun müssen wir schauen wie wir das Beste daraus machen....",FALSE
62,"Das grundsätzliche Problem kann in der Landwirtschaft nicht gelöst werden, weil es da nicht liegt.Es wäre aber eine kleine, wichtige Verbesserung.",FALSE
63,"Eigentlich wollte ich seine Artikel nicht mehr lesen.Aber dieses marxistische  Rumpelstilzchen schreien und toben zu sehen ist dann doch zu verführerisch.Heute leider ohne Publikumsbeschimpfung,schade.",FALSE
64,"Denn auch nach dem 25. September wird wieder die CDU-SPD-GRÜNE-FDP-Blockpartei regieren. Eventuell in leicht veränderterter Gewichtung, aber das sind nur Details.",FALSE
65,"Dunnerschlach, da muss man erstmal drauf kommen!",FALSE
66,"Ach, deswegen hat man den Euro eingeführt. Wegen dem lästigen Kopfrechenen, damit Stoffelchens Urlaub unkomplizierter wird. Ja, jetzt verstehe ich das auch. Das ist wirklich ein Grund, der zählt. Das ist zusammen mit Schengen einer der direkt für jeden Bewohner sichtbaren Vorteile ... denn die wenigsten denken drüber nach.Komm schon, behaupte was von Umstellung 1:1 von Mark auf Euro. Darfst mir gerne vorrechnen, für was du heute länger arbeiten musst als vor 20 Jahren. Du wirst fast nix finden.Demokratieverständnis kann man lernen, ...Diese Empfehlung hätte ich gern an die EU und ihre Kommissare weitergegeben. Nur so am Rande: du weißt, was Demos heißt?Meckern sicher nicht, die EU und ihre Kommissare ist so bedeutungsleer wie XXX ist soooo YYY.Speziell die Bewohner der BRD sind wegen Euro WO genau gekniffen?Oh, sollte man die einfache Mehrheit bei EU-Entscheiden gelten lassen ... oder weiter jeder sein Würstchen über dem eigenen Anteil Feuer grillen?Nutz doch die EU statt zu meckern. Nutz die Freizüügigkeit in Sachen Aufenthaltsort ... oder wohnst du schon im dafür besten Teil der EU?",FALSE
67,"Eigentlich nicht sehr viel.Ich habe nun doch diesen Artikel genauer, und vor allem bis zum Schluss gelesen. Er  berührt erklärt Bereiche, welche tatsächlich sehr nachdenklich machen. Ich ziehe meine vorherige Einschätzung vollständig zurück. Danke für den Link",FALSE
68,"Natürlich müssen jetzt Geschichten her, um das Verhalten der Polizei zu rechtfertigen. Mir kann niemand erzählen, dass diese Gewalt nicht überwiegend vom Staat initiiert und organisiert wurde. Dafür spricht schon die Art wie die Medien berichten, es geht nur um Gewalt. Dann muss man sich mal diese Polizisten anschauen, vermummt und geharnischt wie Kampfroboter in einem Starwars Film. Für die paar gewalttätigen linken Demonstranten, die es da vermutlich auch gibt, würde das klassische Aufgebot, Absperrungen und zur Not Wasserwerfer reichen. Dass da Maschinenpistolen eingesetzt werden, ist absolut eine unnötige Provokation und eine Vorbereitung auf den Bürgerkrieg. Was müssen unsere Eliten für eine Angst haben, dass sie schon daran denken und sich darauf vorbereiten.Wenn es so weiter geht, werden demnächst Polizisten und Demonstranten von Scharfschützen erschossen und man findet in einem linken Jugendzentrum ein entsprechendes Gewehr, dass vom Verfassungsschutz dort platziert wurde. Die Ansage des Staates geht ganz klar in diese Richtung.",FALSE
69,K,FALSE
70,"... Wer das nicht akzeptiert, entlarvt sich als Antidemokrat. Übrigens: es könnte auch mal gegen links gehen.",FALSE
